-0.18727246	0.23753178	-0.31712127	0.38173148	-0.16480051	0.13330369	0.038659878	-0.2617179	-0.42350417	0.07892789	-0.4826558	0.038977716	0.16729032	-0.29612565	-0.30255702	-0.053088464
-0.0054239808	0.4071165	-0.5184867	0.51623356	0.37853053	0.39871478	-0.45882565	-0.6574315	-0.29361632	-0.06838282	-0.32499593	0.49775472	-0.02839612	0.03078337	-0.09222028	-0.41166285
-0.17900917	0.5341177	0.033526987	0.50531024	-0.13956356	-0.24715307	-0.12683393	-0.09706948	0.13508783	0.08508302	-0.75915194	-0.2711994	0.429137	-0.43729556	0.0062664533	0.19482166
-0.25626525	0.11232784	-0.11467693	0.2674339	-0.2238297	-0.00983716	0.16758098	0.019254448	-0.32859007	0.14791062	-0.38065425	-0.18554333	0.16668491	-0.22508787	-0.18082839	0.035214607
-0.21604939	-0.072228454	-0.068941474	0.23277526	-0.12821876	0.17324513	0.1450448	-0.0029899736	-0.258123	0.12956704	-0.32569733	-0.13709462	-0.03185251	-0.3016422	-0.30422187	-0.07222123
-0.08027438	0.7408151	0.52140254	0.15750499	-0.3694645	-0.7317173	0.198845	0.32212093	0.76191765	-0.075045966	-0.99536806	-0.55785453	0.7471122	-0.51366055	0.33175632	0.74289536
-0.11931972	0.18470441	-0.1812829	0.41125157	0.03013786	0.16522528	-0.12139665	-0.2256877	-0.39051294	0.009069356	-0.332118	0.1429957	0.17421761	-0.043227144	-0.09122525	-0.19339208
-0.058456626	0.34002137	-0.25540334	0.33232358	-0.101441406	0.09563119	-0.07576245	-0.10131309	-0.09777444	-0.13358617	-0.43318346	0.025084982	0.07657666	-0.20843515	-0.2966396	0.027397353
-0.40005404	0.062295426	0.47820443	-0.14806215	-0.6456081	-0.49635214	0.48958737	0.59975654	0.16899109	-0.030499926	-0.8867736	-0.6327929	0.25367314	-0.73858446	-0.36272523	0.6207538
-0.019538347	0.3881634	-0.12208989	0.22602719	-0.066379964	-0.17696317	-0.070055	-0.1205996	-0.01720983	-0.12426605	-0.42733634	-0.009414346	0.30624273	-0.15686487	-0.123291224	0.121458635
0.3728412	0.44878697	-0.5081747	-0.16343613	0.3432296	-0.061713755	0.058883056	-0.30205467	-0.24813987	-0.44534028	-0.3352481	0.5163829	0.38940573	0.33008996	-0.53970104	0.236699
0.1613443	0.18407904	-0.28674087	-0.10481872	-0.2865607	0.3504007	0.40049106	0.28705484	-0.21378872	-0.46552938	-0.82508135	-0.06135666	-0.39149916	-0.552878	-0.8157694	0.34953734
-0.36187655	-0.48630884	0.13430381	-0.081150755	-0.44316044	0.13310732	0.5014455	0.45617062	-0.48433584	0.19883661	-0.25707072	-0.24862869	-0.26543632	-0.4963588	-0.46286824	0.06655111
-0.28626603	0.09686966	-0.18176237	0.5716972	0.13005319	0.30100933	-0.29656753	-0.37381366	-0.28396472	0.2692353	-0.25747436	0.089037746	-0.022810265	-0.05248597	0.19924389	-0.35179484
-0.33377376	-0.37316868	-0.30435935	0.46959984	0.18911226	0.53246224	-0.39892173	-0.4938383	-0.2990445	0.33680075	0.21902542	0.17953663	-0.4644333	-0.17195752	0.21976234	-0.5367176
-0.061374906	0.026647817	-0.5278177	0.48943043	0.27975166	0.53794795	-0.43879136	-0.4992401	-0.17422202	0.07300899	-0.32301608	0.3399404	-0.4756135	-0.304196	-0.30972356	-0.38684708
-0.34207037	-0.3232951	-0.35722372	0.49872947	0.017967975	0.65454763	-0.2457563	-0.22294033	-0.1855538	0.2796609	-0.13261676	0.062872894	-0.59119827	-0.48799446	-0.078324996	-0.40016457
-0.38430655	-0.086381584	-0.07940022	0.5005295	-0.04660141	0.15195629	-0.17821361	-0.2916077	-0.37239033	0.4421424	-0.00014953333	-0.06234888	0.00023852212	-0.1604438	0.26132464	-0.3350488
-0.2395825	0.718069	0.44979608	0.702996	0.054888036	-1.0765251	-0.7605844	-0.6271143	0.7592284	0.4716949	-0.080234885	-0.34125227	1.0388014	0.063025706	1.0198219	0.35168898
-0.23258749	-0.07487936	-0.1691412	-0.18181278	-0.26475254	-0.09475149	0.48165455	0.16761711	-0.6463485	0.103252575	-0.029559458	0.045002464	0.23657382	0.13610563	-0.45641688	0.12067025
-0.015981082	0.1549854	-0.19999762	-0.12938909	-0.13643125	-0.20526145	0.4110799	0.11054168	-0.54325837	-0.041146345	-0.25979108	0.08753199	0.39413816	0.1317377	-0.4839152	0.19820993
-0.013735015	0.4052248	0.12101785	0.4038466	-0.19822109	-0.06424386	-0.29334602	-0.027941624	0.6476368	-0.21797974	-0.85354847	-0.28188115	0.005940146	-0.61109877	0.04558713	0.2572926
0.17764382	0.15912238	-0.20500132	0.19065984	0.16032553	0.38406888	-0.15930949	-0.19526829	0.09684001	-0.3312385	-0.5843197	0.21485744	-0.34972575	-0.5650266	-0.5498892	-0.15538861
0.27465007	0.6049174	-0.27889967	0.35175604	0.31631705	-0.12291035	-0.4801007	-0.5489093	0.40099537	-0.30300444	-0.64591366	0.3053826	0.34366128	0.03603607	0.063636914	0.11445106
-0.042617925	0.28488463	-0.07965742	0.48543614	0.107365675	0.013127236	-0.41687962	-0.36515668	0.22939871	0.10592043	-0.43835214	0.008269398	0.047874995	-0.19599965	0.23256367	-0.113709375
0.011049225	0.06591321	0.09186886	-0.25714076	-0.4444618	-0.08989088	0.50536084	0.52284276	-0.23663363	-0.24730822	-0.7287391	-0.24007224	0.019914703	-0.5149527	-0.6015792	0.4311457
-0.38514724	-0.3421767	0.18853207	0.027776781	-0.47340155	0.07122792	0.414393	0.41112247	-0.45148742	0.24155311	-0.22604579	-0.35845014	-0.17030996	-0.5104859	-0.29144543	-0.016336426
0.78932965	0.6553179	-0.62705344	0.5817515	0.6408132	0.8372481	-0.64400953	-0.42352194	0.88291734	-0.8793559	-1.101065	0.50683135	-0.8485032	-1.1688075	-0.93584085	-0.35211313
0.108792216	0.46495488	-0.1837858	0.28410476	0.21275504	0.005946822	-0.34306753	-0.43904755	-0.0006706447	-0.085687704	-0.31552297	0.18149655	0.25110155	0.008430404	0.121972434	-0.13505453
-0.071221516	0.20084265	-0.22956017	0.32922444	0.1389682	0.11545888	-0.24223818	-0.31666446	-0.18304448	0.06967952	-0.15968698	0.15101519	0.045273945	-0.009474672	0.055371694	-0.17305252
-0.15466006	-0.34954062	-0.0301302	-0.08742595	-0.4183152	0.2699811	0.55219764	0.41272888	-0.39112476	0.030711107	-0.39888692	-0.17067066	-0.43711728	-0.52033097	-0.5407103	0.079812266
0.6637371	0.36485577	-0.45948046	0.16234346	0.10783709	0.6167173	-0.20055161	0.011624772	0.72394437	-0.9559196	-1.1657907	0.2199409	-0.78722334	-0.9403974	-0.97358525	0.18781167
-0.4545396	-0.74951315	0.11668995	-0.24991213	-0.6445413	0.098202005	0.7024278	0.5915474	-0.90345085	0.18241826	0.06526129	-0.31509313	-0.1929988	-0.23640978	-0.6340104	0.01853035
-0.26423463	-0.29759935	0.03461949	0.07690536	-0.3944381	0.2291095	0.3841194	0.3069839	-0.24984881	0.08887935	-0.41559514	-0.23107688	-0.3689617	-0.5374486	-0.49961746	0.09187332
-0.13329005	-0.21721455	-0.57677805	0.16477168	0.16577926	0.40308028	0.014321766	-0.3415234	-0.5965144	0.18832034	0.32272753	0.4161181	-0.14489824	0.3626298	-0.19211495	-0.41845065
-0.061600484	0.29228368	0.1922893	-0.33737928	-0.42784998	-0.52395874	0.5413628	0.4156362	-0.44848394	-0.2812644	-0.5896905	-0.25652027	0.47115391	-0.19452201	-0.48098612	0.5033011
0.07267486	0.43468854	0.03351934	0.22286862	0.015409814	-0.19939522	-0.21704042	-0.109705366	0.3629842	-0.13064231	-0.47228047	-0.1291477	0.28320226	-0.23099181	0.11901763	0.2529064
-0.68262684	-0.20787981	0.64253175	0.78787065	-0.5922245	-0.8104094	-0.3882893	0.22725303	0.6367947	0.72532856	-0.5880676	-0.71194494	0.819541	-0.5926053	0.9363069	0.25603437
-0.03698515	0.15011595	-0.41857672	0.22377692	0.29413217	0.1131159	-0.18512617	-0.45990238	-0.4433521	0.118471265	0.11421079	0.43539935	0.11479134	0.35478896	-0.0064450228	-0.22904854
-0.25041407	-0.18776019	0.0154720405	0.2538104	-0.3289807	0.26308995	0.12964022	0.1737854	-0.124760374	0.104988255	-0.5148226	-0.20473859	-0.24750608	-0.52568316	-0.24927492	-0.013214506
0.11037962	0.3339457	-0.36915377	0.14924271	0.18172361	0.038766775	-0.061383437	-0.36256772	-0.37352395	-0.14226869	-0.16408068	0.30692542	0.26027063	0.24475576	-0.10835666	-0.08197633
-0.42826006	-0.20162219	-0.037863202	0.4015692	-0.20777552	0.10671005	-0.016038578	-0.18431017	-0.51990557	0.39833865	0.13820975	-0.13438314	0.05463214	-0.100377604	0.20973857	-0.33641163
-0.12773696	0.07064401	0.1710965	0.45926815	-0.14689206	0.29711178	-0.3143027	-0.019325472	0.5683558	-0.11181591	-0.8873515	-0.33420885	-0.4466292	-0.94145936	0.03538645	-0.032080445
-0.16031018	-0.06553122	-0.23354392	0.2522157	-0.0041732984	0.20769837	0.08042391	-0.124296755	-0.4799767	0.23688482	0.08362287	0.03931589	-0.0049273726	0.058660418	-0.07769818	-0.15340595
-0.51753604	-0.46344385	0.05780416	0.5369706	-0.28762698	0.50122976	-0.06803198	-0.009338205	-0.2471441	0.4894595	-0.12478131	-0.33019045	-0.5871761	-0.65427524	0.06882255	-0.39546514
-0.049006876	0.11296384	-0.1082893	0.29324383	-0.22128388	0.3148598	-0.0067403475	0.094840094	0.24989864	-0.20808354	-0.70666915	-0.19215623	-0.33251274	-0.6743232	-0.41607305	0.13406412
-0.39718473	-0.15163222	-0.0675277	0.8416324	0.013952417	0.45037597	-0.6022162	-0.39807123	0.0738216	0.39560503	-0.25755638	-0.10968256	-0.34600067	-0.46915734	0.37068087	-0.5909951
-0.33218294	-0.24136283	0.11134296	-0.020884546	-0.39589947	0.037792478	0.3805459	0.25573227	-0.55555254	0.18890291	-0.19334486	-0.2095114	-0.022098426	-0.33025634	-0.38669497	0.0045869118
0.43808892	0.62986666	-0.4105196	-0.35917658	0.16521607	-0.558789	0.39485535	-0.031234154	-0.3949803	-0.56822646	-0.36906162	0.3444146	0.63826734	0.35110062	-0.3612107	0.5474402
-0.10753256	0.11155202	-0.067112215	-0.3268124	-0.3630734	-0.43595967	0.5675196	0.24366876	-0.7255587	-0.0047882074	-0.30324823	-0.0975121	0.558034	0.086780414	-0.44108582	0.38133672
0.687789	0.7213087	-0.48906514	-0.84553105	0.24160552	-0.9807134	0.7502692	0.010206674	-0.5788465	-0.78574306	-0.5496482	0.6021806	0.85161597	0.6388988	-0.74865985	0.9865007
0.43584767	0.7213059	-0.29238543	-0.03470583	0.16102189	-0.3728844	-0.040356737	-0.2398427	0.18490769	-0.4131877	-0.5794652	0.16637728	0.541842	0.14056209	-0.12026928	0.34451595
-0.017080564	0.28574127	0.2924569	-0.32517323	-0.4099552	-0.47035	0.45668185	0.37019026	-0.16942845	-0.19010785	-0.65555066	-0.26492786	0.45318654	-0.25826275	-0.34463388	0.5731537
-0.7249695	-0.28401983	0.69144875	0.6901971	-0.7154129	-0.6955366	0.20843443	0.44059688	0.44376224	0.67108756	-0.64545393	-0.7251112	0.7325828	-0.6119503	0.78624827	0.40924305
-0.44880423	-0.3576824	0.30252	0.4600547	-0.38020372	0.22775897	-0.044239677	0.27636352	0.075260065	0.34997478	-0.561614	-0.50350225	-0.4330269	-0.7860399	0.07072632	-0.115907565
-0.19697143	-0.089876875	-0.33183783	0.13359189	0.06567227	0.2062594	0.046823658	-0.20244983	-0.43769482	0.17655778	0.075626105	0.18144599	-0.048486974	0.08744928	-0.14716725	-0.18287154
-0.8418866	-0.3739323	0.75829226	0.7694614	-0.8260657	-0.8568105	-0.085317895	0.5455883	0.84921527	0.7091617	-0.8403979	-0.791079	0.7572144	-0.7297262	0.86071736	0.4611772
-0.28761655	-0.31542224	-0.197799	0.26669458	-0.036401868	0.29099342	-0.005327472	-0.2504171	-0.48965377	0.32257602	0.19151747	0.13031411	-0.21771936	0.041936796	0.022002546	-0.3592235
-0.39196977	-0.29159895	-0.025478296	0.38122594	-0.18136506	0.29118288	0.016355822	-0.05604052	-0.3214751	0.38643232	-0.055184405	-0.11545257	-0.32596695	-0.2635597	0.124829255	-0.34960938
0.0381296	0.33013812	-0.13574563	-0.086940564	-0.09162515	-0.24390467	0.28449592	0.088443585	-0.33043572	-0.13738468	-0.31139615	0.031819705	0.38950327	0.036891717	-0.37555027	0.21008071
-0.35469854	-0.06866354	0.33907312	0.48854616	-0.31863448	0.12673026	-0.18229926	0.1233036	0.27124828	0.2100146	-0.5463399	-0.4463277	-0.22184859	-0.64522415	0.114951424	-0.034709975
0.34183535	0.42580152	-0.5422794	0.13462035	0.32179335	0.09047291	-0.063594334	-0.3938105	0.029025787	-0.3814148	-0.46081352	0.43329623	0.15346743	0.1459511	-0.36957207	0.042441424
-0.1372744	0.06038323	-0.18044789	0.13160218	-0.059631765	-0.030452468	0.12851295	-0.0974765	-0.39573693	0.17705767	-0.03103319	0.113902405	0.22767071	0.089308254	-0.094175205	-0.08824194
-0.73198086	-0.79271615	-0.31239864	0.6200415	0.014978469	0.69794846	-0.3794029	-0.45940447	-0.6790319	0.7273638	0.65446496	0.09840435	-0.64873725	0.0066533345	0.46077585	-0.63371813
0.79993385	0.8053303	-0.62868786	0.4349758	0.66497433	0.7200753	-0.6506639	-0.45839188	0.9283356	-0.87682855	-1.0517163	0.590532	-0.776444	-0.8222631	-0.72034985	-0.03663351
